States,2019,2019_lower, 2019_upper
Macossa,7.87 ,4.84 , 0.01
Maganja da Costa,22.29 ,15.30 , 0.03
Magude,44.55 ,31.68 , 0.06
Majune,6.82 ,4.09 , 0.01
Malema,7.77 ,4.63 , 0.01
Mandimba,8.10 ,5.48 , 0.01
Mandlakazi,10.71 ,7.85 , 0.01
Manhiça,35.45 ,27.29 , 0.05
Manica,8.39 ,5.68 , 0.01
Mapai,10.95 ,7.52 , 0.02
Marara,3.04 ,1.79 , <0.01
Marracuene,27.00 ,18.87 , 0.04
Marromeu,21.97 ,15.28 , 0.03
Marrupa,7.12 ,4.37 , 0.01
Marávia,1.33 ,0.75 , <0.01
Maríngué,9.32 ,5.59 , 0.01
Massangena,9.64 ,6.59 , 0.01
Massinga,12.91 ,9.29 , 0.02
Massingir,12.37 ,7.97 , 0.02
Matola,20.85 ,17.26 , 0.02
Matutuíne,51.42 ,35.21 , 0.07
Mavago,9.23 ,5.31 , 0.01
Maxixe,10.73 ,8.15 , 0.01
Maúa,8.65 ,5.11 , 0.01
Mecanhelas,6.02 ,3.77 , <0.01
Meconta,13.47 ,8.32 , 0.02
Mecubúri,6.89 ,4.13 , 0.01
Mecufi,10.04 ,5.56 , 0.02
Mecula,13.39 ,7.86 , 0.02
Meluco,17.41 ,10.57 , 0.03
Memba,6.62 ,3.71 , 0.01
Metarica,4.81 ,2.67 , <0.01
Metuge,12.78 ,7.45 , 0.02
Milange,8.86 ,5.75 , 0.01
Moamba,43.81 ,29.63 , 0.06
Moatize,2.90 ,2.17 , <0.01
Mocuba,15.45 ,11.42 , 0.02
Mocubela,22.10 ,14.97 , 0.03
Mocímboa da Praia,17.52 ,10.91 , 0.03
Mogincual,6.32 ,3.78 , <0.01
Mogovolas,8.95 ,5.68 , 0.01
Molumbo,7.78 ,4.55 , 0.01
Moma,12.40 ,7.96 , 0.02
Monapo,12.31 ,8.17 , 0.02
Montepuez,12.34 ,7.83 , 0.02
Mopeia,15.63 ,10.04 , 0.02
Morrumbala,12.16 ,7.97 , 0.02
Morrumbene,10.13 ,6.83 , 0.01
Morrupula,7.85 ,4.57 , 0.01
Mossuril,9.02 ,5.32 , 0.01
Mossurize,4.17 ,2.66 , <0.01
Muanza,11.02 ,6.15 , 0.02
Muecate,9.59 ,5.55 , 0.02
Mueda,20.57 ,14.50 , 0.03
Muembe,6.26 ,3.47 , <0.01
Muidumbe,33.59 ,18.79 , 0.05
Mulevala,12.60 ,7.66 , 0.02
Mutarara,2.00 ,1.16 , <0.01
Mágoè,2.57 ,1.54 , <0.01
Nacala,14.44 ,8.93 , 0.02
Nacala-a-Velha,9.84 ,5.45 , 0.02
Nacarôa,9.23 ,5.44 , 0.01
Namaacha,35.55 ,23.94 , 0.05
Namacurra,26.51 ,20.16 , 0.03
Namarói,6.33 ,3.76 , 0.01
Nampula,11.02 ,8.51 , 0.01
Namuno,16.15 ,10.41 , 0.02
Nangade,15.19 ,9.06 , 0.02
Ngaúma,5.94 ,3.31 , <0.01
Nhamatanda,15.72 ,10.41 , 0.02
Nhlamankulu,7.39 ,5.81 , <0.01
Nicoadala,25.51 ,17.45 , 0.04
Nipepe,6.37 ,3.60 , 0.01
Palma,11.77 ,6.24 , 0.02
Panda,8.83 ,5.97 , 0.01
Pebane,17.68 ,13.08 , 0.02
Pemba,12.51 ,8.86 , 0.02
Quelimane,23.88 ,19.57 , 0.03
Quissanga,13.85 ,7.87 , 0.02
Rapale,8.28 ,4.90 , 0.01
Ribáuè,11.56 ,6.95 , 0.02
Sanga,7.59 ,4.74 , 0.01
Sussendenga,6.34 ,4.22 , <0.01
Tambara,7.28 ,4.45 , 0.01
Tete,6.17 ,4.99 , <0.01
Tsangano,0.99 ,0.54 , <0.01
Vanduzi,8.87 ,6.20 , 0.01
Vilankulo,12.05 ,8.64 , 0.02
Xai-Xai,12.55 ,9.57 , 0.02
Zavala,11.58 ,7.72 , 0.02
Zumbu,1.24 ,0.65 , <0.01
National,12.17 ,6.31,21.32
