States,2019,2019_lower, 2019_upper
Liúpo,3.8 ,2.3 , 5.8
Luabo,12.0 ,8.0 , 16.7
Lugela,11.1 ,7.7 , 15.0
Mabalane,21.6 ,16.5 , 26.9
Mabote,18.0 ,13.9 , 22.3
Macanga,1.7 ,1.1 , 2.5
Macate,8.1 ,5.5 , 11.0
Machanga,19.2 ,14.7 , 24.8
Machaze,13.6 ,10.4 , 17.0
Macomia,14.3 ,9.7 , 20.1
Macossa,8.2 ,5.6 , 11.4
Maganja da Costa,21.9 ,15.9 , 28.1
Magude,34.8 ,27.7 , 42.4
Majune,5.0 ,3.1 , 7.3
Malema,5.4 ,3.6 , 7.7
Mandimba,6.6 ,4.9 , 8.9
Mandlakazi,19.0 ,14.6 , 23.8
Manhiça,35.2 ,30.0 , 40.5
Manica,12.6 ,10.0 , 15.4
Mapai,19.4 ,15.2 , 23.8
Marara,6.9 ,4.3 , 10.2
Marracuene,24.2 ,19.5 , 29.5
Marromeu,17.2 ,13.0 , 21.7
Marrupa,5.6 ,3.8 , 7.7
Marávia,2.7 ,1.7 , 3.9
Maríngué,6.8 ,4.4 , 10.0
Massangena,16.1 ,11.9 , 21.0
Massinga,14.5 ,11.4 , 17.6
Massingir,19.0 ,13.6 , 25.1
Matola,19.6 ,17.7 , 21.5
Matutuíne,34.8 ,26.2 , 44.7
Mavago,6.6 ,4.2 , 10.0
Maxixe,13.3 ,10.5 , 16.5
Maúa,7.1 ,4.9 , 10.2
Mecanhelas,4.9 ,3.4 , 6.8
Meconta,8.8 ,6.0 , 12.3
Mecubúri,5.1 ,3.5 , 7.1
Mecufi,7.5 ,4.9 , 10.8
Mecula,9.6 ,6.0 , 14.0
Meluco,12.6 ,8.3 , 17.6
Memba,4.6 ,3.0 , 6.8
Metarica,4.0 ,2.6 , 6.0
Metuge,9.4 ,6.3 , 13.1
Milange,8.3 ,6.0 , 11.0
Moamba,30.8 ,23.8 , 38.5
Moatize,7.8 ,6.3 , 9.4
Mocuba,16.2 ,13.5 , 19.3
Mocubela,23.9 ,17.2 , 31.3
Mocímboa da Praia,13.0 ,9.2 , 17.2
Mogincual,3.9 ,2.5 , 5.8
Mogovolas,5.7 ,3.8 , 7.9
Molumbo,5.8 ,4.0 , 8.2
Moma,9.5 ,6.9 , 12.9
Monapo,7.6 ,5.4 , 10.4
Montepuez,8.9 ,6.4 , 11.8
Mopeia,12.7 ,8.9 , 17.1
Morrumbala,10.3 ,7.8 , 13.4
Morrumbene,11.4 ,8.4 , 15.2
Morrupula,5.2 ,3.4 , 7.6
Mossuril,5.8 ,3.8 , 8.6
Mossurize,6.8 ,5.2 , 8.8
Muanza,8.5 ,5.3 , 12.8
Muecate,6.8 ,4.6 , 9.6
Mueda,20.9 ,16.9 , 25.0
Muembe,5.2 ,3.4 , 7.5
Muidumbe,24.5 ,17.8 , 32.0
Mulevala,10.6 ,7.6 , 14.0
Mutarara,4.4 ,2.9 , 6.1
Mágoè,6.2 ,4.4 , 8.3
Nacala,11.6 ,8.5 , 15.2
Nacala-a-Velha,7.0 ,4.4 , 10.3
Nacarôa,6.2 ,4.1 , 8.8
Namaacha,28.3 ,21.2 , 35.9
Namacurra,27.1 ,22.7 , 31.7
Namarói,6.0 ,4.2 , 8.3
Nampula,10.7 ,9.3 , 12.4
Namuno,10.4 ,7.2 , 15.0
Nangade,11.0 ,7.3 , 15.6
Ngaúma,4.9 ,3.2 , 7.0
Nhamatanda,13.7 ,10.2 , 17.4
Nhlamankulu,16.5 ,14.1 , 19.2
Nicoadala,23.3 ,18.1 , 29.2
Nipepe,5.4 ,3.5 , 7.8
Palma,9.1 ,5.9 , 13.4
Panda,10.9 ,8.3 , 13.9
Pebane,21.8 ,17.8 , 25.6
Pemba,13.6 ,11.5 , 16.0
Quelimane,28.5 ,25.8 , 31.5
Quissanga,8.7 ,5.3 , 12.6
Rapale,5.6 ,3.7 , 8.0
Ribáuè,7.1 ,4.8 , 10.2
Sanga,5.7 ,3.8 , 8.2
Sussendenga,9.1 ,7.0 , 11.7
Tambara,9.1 ,6.4 , 12.3
Tete,10.4 ,8.7 , 12.2
Tsangano,2.0 ,1.2 , 3.0
Vanduzi,11.5 ,8.8 , 14.9
Vilankulo,15.1 ,12.0 , 18.2
Xai-Xai,23.8 ,19.5 , 28.5
Zavala,13.1 ,9.8 , 17.0
Zumbu,2.3 ,1.4 , 3.4
National,12.4 ,9.8,15.6
