Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Brazil,110 000 ,54 000 , 160 000,120 000 ,59 000 , 180 000,130 000 ,64 000 , 200 000,140 000 ,69 000 , 210 000,150 000 ,73 000 , 220 000,160 000 ,76 000 , 230 000,160 000 ,78 000 , 240 000,170 000 ,84 000 , 260 000,190 000 ,91 000 , 280 000,200 000 ,99 000 , 300 000,220 000 ,110 000 , 330 000,230 000 ,110 000 , 350 000,250 000 ,120 000 , 370 000,260 000 ,130 000 , 390 000,270 000 ,130 000 , 400 000,280 000 ,140 000 , 410 000,280 000 ,140 000 , 420 000,290 000 ,140 000 , 430 000,300 000 ,150 000 , 440 000,310 000 ,150 000 , 460 000,310 000 ,150 000 , 470 000,320 000 ,160 000 , 480 000,330 000 ,160 000 , 490 000,340 000 ,170 000 , 510 000,350 000 ,170 000 , 520 000,360 000 ,180 000 , 540 000,370 000 ,180 000 , 550 000,380 000 ,190 000 , 570 000,390 000 ,190 000 , 580 000,400 000 ,200 000 , 600 000
Brunei Darussalam,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bulgaria,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1200,1100 ,<1000 , 1300,1200 ,<1000 , 1500,1300 ,<1000 , 1600,1400 ,1100 , 1800,1500 ,1100 , 1900,1600 ,1200 , 2000,1700 ,1300 , 2200,1900 ,1400 , 2400,2000 ,1500 , 2600
Burkina Faso,47 000 ,30 000 , 71 000,52 000 ,34 000 , 73 000,55 000 ,38 000 , 74 000,56 000 ,41 000 , 74 000,57 000 ,43 000 , 73 000,57 000 ,45 000 , 71 000,56 000 ,44 000 , 70 000,55 000 ,43 000 , 67 000,53 000 ,40 000 , 65 000,51 000 ,38 000 , 62 000,49 000 ,36 000 , 60 000,47 000 ,34 000 , 58 000,45 000 ,32 000 , 56 000,43 000 ,31 000 , 53 000,41 000 ,30 000 , 51 000,40 000 ,29 000 , 50 000,39 000 ,28 000 , 49 000,39 000 ,29 000 , 48 000,38 000 ,29 000 , 47 000,38 000 ,29 000 , 46 000,37 000 ,28 000 , 46 000,37 000 ,28 000 , 45 000,36 000 ,27 000 , 44 000,35 000 ,26 000 , 42 000,34 000 ,25 000 , 40 000,33 000 ,24 000 , 39 000,31 000 ,23 000 , 37 000,30 000 ,22 000 , 36 000,29 000 ,21 000 , 35 000,28 000 ,20 000 , 34 000
Burundi,60 000 ,27 000 , 100 000,64 000 ,34 000 , 100 000,66 000 ,38 000 , 94 000,66 000 ,42 000 , 90 000,65 000 ,43 000 , 85 000,62 000 ,44 000 , 79 000,59 000 ,45 000 , 75 000,55 000 ,41 000 , 68 000,51 000 ,38 000 , 64 000,48 000 ,36 000 , 60 000,44 000 ,33 000 , 57 000,41 000 ,31 000 , 53 000,39 000 ,29 000 , 50 000,36 000 ,27 000 , 47 000,34 000 ,26 000 , 44 000,33 000 ,25 000 , 42 000,31 000 ,24 000 , 40 000,30 000 ,24 000 , 38 000,29 000 ,23 000 , 37 000,28 000 ,22 000 , 35 000,27 000 ,22 000 , 33 000,26 000 ,21 000 , 32 000,26 000 ,21 000 , 31 000,25 000 ,20 000 , 29 000,24 000 ,19 000 , 28 000,23 000 ,19 000 , 27 000,22 000 ,18 000 , 27 000,22 000 ,17 000 , 26 000,21 000 ,17 000 , 25 000,21 000 ,16 000 , 25 000
Cabo Verde,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1000,<1000 ,<500 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100
Cambodia,<1000 ,<1000 , <1000,2300 ,2000 , 2700,6300 ,5300 , 7300,14 000 ,12 000 , 16 000,24 000 ,20 000 , 28 000,36 000 ,30 000 , 42 000,46 000 ,39 000 , 54 000,54 000 ,46 000 , 63 000,58 000 ,49 000 , 69 000,60 000 ,50 000 , 71 000,59 000 ,48 000 , 70 000,55 000 ,45 000 , 67 000,51 000 ,41 000 , 64 000,47 000 ,37 000 , 60 000,44 000 ,34 000 , 57 000,41 000 ,31 000 , 53 000,39 000 ,30 000 , 51 000,37 000 ,29 000 , 49 000,36 000 ,28 000 , 46 000,34 000 ,27 000 , 44 000,33 000 ,26 000 , 41 000,31 000 ,25 000 , 39 000,30 000 ,24 000 , 37 000,29 000 ,23 000 , 35 000,27 000 ,22 000 , 33 000,26 000 ,21 000 , 31 000,25 000 ,20 000 , 29 000,23 000 ,19 000 , 27 000,22 000 ,18 000 , 26 000,20 000 ,16 000 , 24 000
Cameroon,13 000 ,8300 , 17 000,17 000 ,12 000 , 22 000,24 000 ,17 000 , 29 000,31 000 ,24 000 , 38 000,41 000 ,32 000 , 48 000,52 000 ,42 000 , 60 000,64 000 ,53 000 , 73 000,77 000 ,65 000 , 86 000,89 000 ,78 000 , 99 000,100 000 ,90 000 , 110 000,110 000 ,98 000 , 120 000,120 000 ,110 000 , 130 000,120 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 140 000,130 000 ,110 000 , 150 000,140 000 ,110 000 , 150 000,140 000 ,110 000 , 150 000,140 000 ,110 000 , 150 000,140 000 ,110 000 , 160 000,140 000 ,110 000 , 160 000,150 000 ,110 000 , 160 000,150 000 ,110 000 , 160 000,140 000 ,110 000 , 160 000,140 000 ,110 000 , 160 000,140 000 ,110 000 , 150 000,130 000 ,100 000 , 150 000,130 000 ,100 000 , 150 000,130 000 ,97 000 , 140 000,130 000 ,95 000 , 140 000
Canada,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Central African Republic,19 000 ,13 000 , 26 000,25 000 ,18 000 , 34 000,31 000 ,23 000 , 41 000,36 000 ,27 000 , 48 000,40 000 ,30 000 , 52 000,43 000 ,33 000 , 56 000,46 000 ,35 000 , 59 000,48 000 ,38 000 , 61 000,49 000 ,40 000 , 61 000,50 000 ,41 000 , 61 000,50 000 ,40 000 , 60 000,50 000 ,39 000 , 59 000,49 000 ,39 000 , 58 000,48 000 ,39 000 , 57 000,47 000 ,37 000 , 56 000,46 000 ,36 000 , 55 000,45 000 ,34 000 , 54 000,44 000 ,34 000 , 53 000,43 000 ,33 000 , 52 000,42 000 ,33 000 , 52 000,41 000 ,32 000 , 50 000,40 000 ,31 000 , 49 000,38 000 ,30 000 , 47 000,36 000 ,29 000 , 46 000,35 000 ,28 000 , 44 000,34 000 ,26 000 , 43 000,33 000 ,26 000 , 43 000,32 000 ,25 000 , 42 000,31 000 ,24 000 , 41 000,30 000 ,23 000 , 41 000
Chad,11 000 ,6200 , 21 000,13 000 ,8300 , 23 000,16 000 ,10 000 , 27 000,18 000 ,13 000 , 30 000,20 000 ,15 000 , 32 000,22 000 ,17 000 , 33 000,24 000 ,18 000 , 35 000,25 000 ,19 000 , 36 000,26 000 ,20 000 , 37 000,27 000 ,21 000 , 37 000,28 000 ,22 000 , 37 000,28 000 ,22 000 , 38 000,28 000 ,22 000 , 37 000,28 000 ,22 000 , 37 000,28 000 ,22 000 , 37 000,28 000 ,21 000 , 37 000,28 000 ,22 000 , 36 000,29 000 ,22 000 , 36 000,30 000 ,22 000 , 36 000,30 000 ,23 000 , 37 000,31 000 ,23 000 , 38 000,32 000 ,24 000 , 39 000,33 000 ,24 000 , 40 000,33 000 ,25 000 , 41 000,34 000 ,25 000 , 41 000,34 000 ,25 000 , 41 000,34 000 ,26 000 , 42 000,35 000 ,26 000 , 42 000,35 000 ,26 000 , 42 000,34 000 ,25 000 , 42 000
Chile,2000 ,1900 , 2200,2900 ,2600 , 3100,3900 ,3600 , 4200,5000 ,4600 , 5400,6200 ,5700 , 6700,7400 ,6900 , 8100,8700 ,8000 , 9500,10 000 ,9100 , 11 000,11 000 ,10 000 , 12 000,12 000 ,11 000 , 14 000,13 000 ,12 000 , 15 000,15 000 ,13 000 , 16 000,16 000 ,14 000 , 18 000,17 000 ,15 000 , 19 000,18 000 ,16 000 , 20 000,19 000 ,16 000 , 21 000,20 000 ,17 000 , 22 000,20 000 ,18 000 , 23 000,22 000 ,19 000 , 24 000,23 000 ,20 000 , 26 000,24 000 ,21 000 , 27 000,26 000 ,22 000 , 29 000,28 000 ,24 000 , 31 000,30 000 ,26 000 , 33 000,32 000 ,28 000 , 35 000,34 000 ,30 000 , 38 000,36 000 ,32 000 , 40 000,39 000 ,34 000 , 43 000,42 000 ,37 000 , 47 000,44 000 ,38 000 , 49 000
China,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
