Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bahrain,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bangladesh,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Barbados,0.34 ,0.05 , 0.82,0.29 ,0.04 , 0.62,0.28 ,0.03 , 0.52,0.23 ,0.03 , 0.51,0.23 ,0.03 , 0.45,0.18 ,0.03 , 0.44,0.17 ,0.03 , 0.48,0.21 ,0.03 , 0.46,0.20 ,0.03 , 0.45,0.20 ,0.03 , 0.43,0.19 ,0.03 , 0.46,0.19 ,0.03 , 0.44,0.18 ,0.03 , 0.47,0.18 ,0.03 , 0.46,0.17 ,0.03 , 0.44,0.17 ,0.02 , 0.43,0.16 ,0.02 , 0.42,0.13 ,0.02 , 0.41,0.12 ,0.01 , 0.40,0.12 ,0.01 , 0.38,0.11 ,0.01 , 0.40,0.11 ,<0.01 , 0.36,0.11 ,<0.01 , 0.38,0.10 ,<0.01 , 0.39,0.10 ,<0.01 , 0.40,0.10 ,<0.01 , 0.39,0.09 ,<0.01 , 0.37,0.07 ,<0.01 , 0.39,0.07 ,<0.01 , 0.42,0.06 ,<0.01 , 0.48
Belarus,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , 0.01,<0.01 ,<0.01 , 0.01,0.01 ,<0.01 , 0.02,0.02 ,<0.01 , 0.02,0.02 ,0.01 , 0.03,0.02 ,0.02 , 0.04,0.03 ,0.02 , 0.05,0.04 ,0.03 , 0.07,0.05 ,0.03 , 0.08,0.06 ,0.03 , 0.09,0.06 ,0.04 , 0.10,0.07 ,0.04 , 0.11,0.07 ,0.04 , 0.12,0.08 ,0.04 , 0.12,0.08 ,0.05 , 0.13,0.09 ,0.05 , 0.14,0.09 ,0.05 , 0.15,0.09 ,0.05 , 0.16,0.09 ,0.05 , 0.17,0.09 ,0.05 , 0.16,0.08 ,0.04 , 0.16,0.07 ,0.04 , 0.16,0.07 ,0.03 , 0.15
Belgium,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Belize,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Benin,0.29 ,0.10 , 0.99,0.42 ,0.13 , 1.38,0.53 ,0.18 , 1.81,0.65 ,0.21 , 2.19,0.72 ,0.23 , 2.40,0.75 ,0.25 , 2.51,0.74 ,0.24 , 2.45,0.68 ,0.22 , 2.29,0.62 ,0.20 , 2.07,0.56 ,0.18 , 1.88,0.50 ,0.17 , 1.70,0.46 ,0.15 , 1.56,0.42 ,0.14 , 1.40,0.40 ,0.13 , 1.32,0.37 ,0.12 , 1.23,0.35 ,0.11 , 1.16,0.33 ,0.11 , 1.11,0.31 ,0.10 , 1.05,0.31 ,0.10 , 1.02,0.29 ,0.09 , 0.93,0.27 ,0.09 , 0.88,0.25 ,0.08 , 0.84,0.24 ,0.08 , 0.80,0.23 ,0.08 , 0.77,0.22 ,0.07 , 0.73,0.21 ,0.07 , 0.69,0.20 ,0.06 , 0.64,0.18 ,0.06 , 0.60,0.17 ,0.06 , 0.58,0.16 ,0.05 , 0.54
Bhutan,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bolivia (Plurinational State of),0.11 ,0.01 , 0.29,0.12 ,0.02 , 0.30,0.13 ,0.02 , 0.32,0.14 ,0.02 , 0.35,0.15 ,0.02 , 0.36,0.17 ,0.03 , 0.41,0.19 ,0.03 , 0.47,0.20 ,0.03 , 0.46,0.17 ,0.02 , 0.36,0.13 ,0.02 , 0.30,0.11 ,0.01 , 0.25,0.08 ,0.01 , 0.19,0.07 ,<0.01 , 0.16,0.06 ,<0.01 , 0.16,0.06 ,<0.01 , 0.15,0.06 ,<0.01 , 0.15,0.06 ,<0.01 , 0.15,0.06 ,<0.01 , 0.13,0.06 ,<0.01 , 0.13,0.06 ,<0.01 , 0.13,0.06 ,<0.01 , 0.11,0.06 ,<0.01 , 0.11,0.05 ,<0.01 , 0.11,0.05 ,<0.01 , 0.11,0.05 ,<0.01 , 0.10,0.05 ,<0.01 , 0.10,0.04 ,<0.01 , 0.09,0.04 ,<0.01 , 0.08,0.04 ,<0.01 , 0.08,0.04 ,<0.01 , 0.07
Bosnia and Herzegovina,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Botswana,9.41 ,4.28 , 29.37,12.36 ,5.50 , 38.15,15.17 ,6.68 , 44.95,17.58 ,7.56 , 50.77,19.24 ,8.73 , 51.94,19.79 ,8.99 , 51.28,18.99 ,9.08 , 47.33,17.51 ,8.35 , 40.78,15.68 ,7.79 , 35.45,13.83 ,7.02 , 28.73,12.17 ,6.22 , 22.86,10.75 ,5.28 , 17.89,9.61 ,4.93 , 15.71,8.62 ,4.43 , 13.34,7.85 ,4.04 , 12.13,7.10 ,3.74 , 11.19,6.53 ,3.39 , 10.40,6.01 ,3.14 , 9.28,5.66 ,2.94 , 9.07,5.30 ,2.79 , 8.46,5.03 ,2.73 , 8.22,4.77 ,2.40 , 7.97,4.30 ,2.18 , 7.27,3.95 ,2.04 , 6.93,3.73 ,1.88 , 6.72,3.59 ,1.80 , 6.52,3.36 ,1.72 , 6.31,3.16 ,1.57 , 5.89,3.04 ,1.59 , 6.03,2.85 ,1.44 , 5.47
Brazil,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Brunei Darussalam,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Bulgaria,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , <0.01,<0.01 ,<0.01 , 0.01,0.01 ,<0.01 , 0.01,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.01 ,<0.01 , 0.02,0.02 ,<0.01 , 0.02,0.02 ,<0.01 , 0.02,0.02 ,<0.01 , 0.03,0.02 ,<0.01 , 0.03,0.02 ,<0.01 , 0.03
Burkina Faso,1.31 ,0.47 , 4.65,1.13 ,0.44 , 4.14,0.99 ,0.38 , 3.30,0.78 ,0.31 , 2.69,0.67 ,0.27 , 2.10,0.55 ,0.22 , 1.75,0.47 ,0.19 , 1.43,0.43 ,0.16 , 1.36,0.38 ,0.15 , 1.23,0.34 ,0.13 , 1.09,0.31 ,0.12 , 1.00,0.28 ,0.10 , 0.90,0.25 ,0.10 , 0.85,0.23 ,0.09 , 0.81,0.22 ,0.08 , 0.76,0.20 ,0.07 , 0.70,0.18 ,0.07 , 0.63,0.17 ,0.06 , 0.59,0.16 ,0.06 , 0.55,0.14 ,0.05 , 0.51,0.13 ,0.05 , 0.45,0.12 ,0.04 , 0.40,0.11 ,0.03 , 0.35,0.10 ,0.03 , 0.32,0.09 ,0.03 , 0.30,0.08 ,0.03 , 0.29,0.08 ,0.02 , 0.26,0.07 ,0.02 , 0.24,0.06 ,0.02 , 0.22,0.06 ,0.02 , 0.19
Burundi,3.92 ,1.68 , 12.92,3.37 ,1.39 , 11.45,2.76 ,1.11 , 9.04,2.28 ,0.92 , 7.25,1.82 ,0.76 , 5.81,1.48 ,0.64 , 4.50,1.23 ,0.55 , 3.42,1.01 ,0.45 , 2.90,0.88 ,0.41 , 2.56,0.75 ,0.37 , 2.25,0.64 ,0.32 , 1.85,0.54 ,0.26 , 1.59,0.51 ,0.25 , 1.48,0.43 ,0.21 , 1.32,0.40 ,0.19 , 1.30,0.36 ,0.17 , 1.26,0.35 ,0.16 , 1.17,0.32 ,0.14 , 1.01,0.29 ,0.12 , 1.00,0.27 ,0.11 , 0.93,0.24 ,0.10 , 0.90,0.22 ,0.08 , 0.88,0.19 ,0.07 , 0.80,0.18 ,0.07 , 0.74,0.16 ,0.06 , 0.67,0.15 ,0.05 , 0.61,0.13 ,0.05 , 0.52,0.11 ,0.04 , 0.44,0.09 ,0.03 , 0.39,0.08 ,0.03 , 0.31
Cabo Verde,0.39 ,0.17 , 1.44,0.39 ,0.17 , 1.54,0.38 ,0.16 , 1.37,0.28 ,0.11 , 0.99,0.28 ,0.11 , 0.89,0.28 ,0.11 , 0.78,0.28 ,0.11 , 0.78,0.28 ,0.11 , 0.78,0.28 ,0.11 , 0.83,0.27 ,0.11 , 0.76,0.27 ,0.16 , 0.75,0.26 ,0.16 , 0.78,0.25 ,0.15 , 0.71,0.25 ,0.15 , 0.70,0.25 ,0.15 , 0.69,0.24 ,0.15 , 0.63,0.19 ,0.10 , 0.53,0.19 ,0.10 , 0.48,0.18 ,0.09 , 0.46,0.18 ,0.09 , 0.44,0.17 ,0.08 , 0.42,0.16 ,0.08 , 0.44,0.15 ,0.08 , 0.45,0.14 ,0.07 , 0.43,0.14 ,0.07 , 0.45,0.10 ,0.03 , 0.40,0.10 ,0.03 , 0.36,0.09 ,0.03 , 0.35,0.09 ,0.03 , 0.30,0.09 ,0.03 , 0.29
Cambodia,0.08 ,<0.01 , 0.12,0.20 ,0.03 , 0.31,0.50 ,0.07 , 0.76,0.91 ,0.12 , 1.40,1.25 ,0.16 , 1.88,1.36 ,0.18 , 2.04,1.26 ,0.17 , 1.93,1.05 ,0.14 , 1.63,0.81 ,0.11 , 1.25,0.59 ,0.08 , 0.90,0.40 ,0.06 , 0.60,0.25 ,0.03 , 0.38,0.19 ,0.03 , 0.30,0.16 ,0.02 , 0.25,0.13 ,0.02 , 0.21,0.11 ,0.02 , 0.18,0.10 ,0.02 , 0.15,0.08 ,0.01 , 0.13,0.07 ,0.01 , 0.11,0.07 ,0.01 , 0.10,0.06 ,0.01 , 0.09,0.05 ,<0.01 , 0.08,0.05 ,<0.01 , 0.08,0.05 ,<0.01 , 0.07,0.04 ,<0.01 , 0.07,0.04 ,<0.01 , 0.06,0.04 ,<0.01 , 0.06,0.03 ,<0.01 , 0.05,0.03 ,<0.01 , 0.04,0.02 ,<0.01 , 0.04
Cameroon,0.46 ,0.16 , 1.44,0.60 ,0.22 , 1.93,0.76 ,0.26 , 2.40,0.95 ,0.33 , 3.12,1.12 ,0.39 , 3.75,1.31 ,0.46 , 4.78,1.43 ,0.52 , 5.32,1.50 ,0.54 , 5.39,1.51 ,0.55 , 6.07,1.46 ,0.55 , 5.61,1.34 ,0.50 , 5.24,1.21 ,0.41 , 4.18,1.07 ,0.38 , 3.63,0.94 ,0.35 , 3.23,0.84 ,0.31 , 2.84,0.75 ,0.28 , 2.48,0.70 ,0.25 , 2.26,0.66 ,0.23 , 2.10,0.62 ,0.23 , 2.07,0.59 ,0.22 , 1.90,0.54 ,0.20 , 1.77,0.50 ,0.18 , 1.65,0.45 ,0.17 , 1.46,0.41 ,0.15 , 1.32,0.39 ,0.14 , 1.26,0.36 ,0.13 , 1.14,0.33 ,0.12 , 1.05,0.29 ,0.10 , 0.92,0.25 ,0.09 , 0.76,0.22 ,0.08 , 0.66
Canada,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Central African Republic,4.59 ,2.14 , 14.87,4.49 ,2.15 , 14.52,4.17 ,1.96 , 12.27,3.76 ,1.74 , 11.18,3.49 ,1.58 , 10.23,3.21 ,1.43 , 8.97,2.91 ,1.31 , 7.53,2.76 ,1.33 , 7.38,2.43 ,1.26 , 6.17,2.23 ,1.09 , 5.61,2.05 ,1.02 , 5.02,1.90 ,0.91 , 4.68,1.79 ,0.90 , 4.46,1.72 ,0.85 , 4.36,1.63 ,0.80 , 3.88,1.50 ,0.73 , 3.67,1.48 ,0.69 , 3.52,1.40 ,0.65 , 3.39,1.31 ,0.60 , 3.38,1.27 ,0.60 , 3.17,1.24 ,0.57 , 3.14,1.20 ,0.53 , 2.99,1.16 ,0.53 , 2.94,1.10 ,0.49 , 2.71,1.05 ,0.45 , 2.67,0.96 ,0.40 , 2.47,0.89 ,0.36 , 2.29,0.81 ,0.32 , 2.13,0.76 ,0.29 , 2.04,0.70 ,0.26 , 1.97
