States,2019,2019_lower, 2019_upper
Mecanhelas,<500 ,<500 , <1000
Meconta,<1000 ,<1000 , 1200
Mecubúri,<500 ,<500 , <1000
Mecufi,<200 ,<100 , <500
Mecula,<100 ,<100 , <100
Meluco,<200 ,<200 , <500
Memba,<1000 ,<500 , <1000
Metarica,<100 ,<100 , <100
Metuge,<500 ,<200 , <500
Milange,1300 ,<1000 , 1800
Moamba,<1000 ,<500 , <1000
Moatize,<500 ,<500 , <1000
Mocuba,1800 ,1500 , 2300
Mocubela,<1000 ,<500 , 1100
Mocímboa da Praia,<1000 ,<500 , <1000
Mogincual,<200 ,<100 , <500
Mogovolas,<1000 ,<1000 , 1200
Molumbo,<1000 ,<500 , <1000
Moma,1300 ,<1000 , 1700
Monapo,1200 ,<1000 , 1700
Montepuez,<1000 ,<1000 , 1200
Mopeia,<1000 ,<500 , <1000
Morrumbala,1000 ,<1000 , 1400
Morrumbene,<500 ,<500 , <500
Morrupula,<500 ,<500 , <1000
Mossuril,<500 ,<500 , <1000
Mossurize,<500 ,<500 , <500
Muanza,<200 ,<100 , <200
Muecate,<500 ,<500 , <1000
Mueda,1300 ,<1000 , 1600
Muembe,<100 ,<100 , <100
Muidumbe,<1000 ,<1000 , 1300
Mulevala,<500 ,<500 , <500
Mutarara,<500 ,<200 , <500
Mágoè,<200 ,<200 , <500
Nacala,1400 ,1000 , 2000
Nacala-a-Velha,<500 ,<500 , <500
Nacarôa,<500 ,<500 , <1000
Namaacha,<500 ,<500 , <500
Namacurra,1600 ,1200 , 2000
Namarói,<500 ,<200 , <500
Nampula,3800 ,3200 , 4400
Namuno,<1000 ,<1000 , 1200
Nangade,<500 ,<500 , <1000
Ngaúma,<200 ,<100 , <200
Nhamatanda,1200 ,<1000 , 1500
Nhlamankulu,<500 ,<500 , <500
Nicoadala,1400 ,<1000 , 1800
Nipepe,<100 ,<100 , <100
Palma,<500 ,<200 , <500
Panda,<100 ,<100 , <200
Pebane,1300 ,<1000 , 1600
Pemba,1200 ,<1000 , 1500
Quelimane,3600 ,3000 , 4300
Quissanga,<200 ,<100 , <500
Rapale,<500 ,<500 , <1000
Ribáuè,<1000 ,<1000 , 1200
Sanga,<200 ,<100 , <200
Sussendenga,<500 ,<500 , <1000
Tambara,<200 ,<100 , <200
Tete,1300 ,1000 , 1800
Tsangano,<200 ,<100 , <500
Vanduzi,<500 ,<500 , <1000
Vilankulo,<500 ,<500 , <1000
Xai-Xai,<1000 ,<1000 , 1100
Zavala,<500 ,<500 , <1000
Zumbu,<100 ,<100 , <100
National,93 000 ,31 000,160 000
