States,2019,2019_lower, 2019_upper
KaMubukwana,31 000 ,26 000 , 36 000
KaNyaka,<500 ,<500 , <1000
KaTembe,3200 ,2000 , 4500
Lago,4800 ,3300 , 6800
Lalaua,3400 ,2300 , 4900
Larde,6100 ,3800 , 9100
Lichinga,19 000 ,14 000 , 23 000
Limpopo,22 000 ,19 000 , 26 000
Liúpo,2100 ,1300 , 3200
Luabo,4300 ,2900 , 6000
Lugela,12 000 ,8500 , 17 000
Mabalane,5300 ,3900 , 6600
Mabote,5900 ,4500 , 7400
Macanga,1900 ,1200 , 2800
Macate,4600 ,3100 , 6300
Machanga,7400 ,5600 , 9600
Machaze,11 000 ,8700 , 14 000
Macomia,10 000 ,7000 , 15 000
Macossa,2400 ,1600 , 3300
Maganja da Costa,20 000 ,14 000 , 26 000
Magude,16 000 ,12 000 , 19 000
Majune,1300 ,<1000 , 1900
Malema,7400 ,5000 , 11 000
Mandimba,8700 ,6400 , 12 000
Mandlakazi,16 000 ,13 000 , 21 000
Manhiça,54 000 ,46 000 , 63 000
Manica,19 000 ,15 000 , 23 000
Mapai,3500 ,2700 , 4400
Marara,3700 ,2300 , 5500
Marracuene,41 000 ,33 000 , 51 000
Marromeu,18 000 ,13 000 , 23 000
Marrupa,2800 ,1900 , 3900
Marávia,2400 ,1500 , 3400
Maríngué,4000 ,2600 , 5900
Massangena,2300 ,1700 , 3100
Massinga,23 000 ,18 000 , 28 000
Massingir,4400 ,3200 , 5900
Matola,170 000 ,150 000 , 180 000
Matutuíne,12 000 ,8900 , 16 000
Mavago,1200 ,<1000 , 1900
Maxixe,12 000 ,9800 , 15 000
Maúa,3200 ,2200 , 4500
Mecanhelas,8100 ,5600 , 11 000
Meconta,13 000 ,8800 , 18 000
Mecubúri,6600 ,4500 , 9200
Mecufi,2800 ,1800 , 4000
Mecula,1400 ,<1000 , 2000
Meluco,2900 ,1900 , 4100
Memba,9400 ,6100 , 14 000
Metarica,1200 ,<1000 , 1800
Metuge,5100 ,3500 , 7200
Milange,30 000 ,22 000 , 40 000
Moamba,21 000 ,16 000 , 27 000
Moatize,15 000 ,12 000 , 18 000
Mocuba,41 000 ,34 000 , 50 000
Mocubela,18 000 ,13 000 , 24 000
Mocímboa da Praia,11 000 ,7700 , 14 000
Mogincual,2400 ,1500 , 3500
Mogovolas,14 000 ,9100 , 19 000
Molumbo,11 000 ,7700 , 16 000
Moma,20 000 ,14 000 , 27 000
Monapo,19 000 ,14 000 , 26 000
Montepuez,16 000 ,12 000 , 22 000
Mopeia,12 000 ,8400 , 16 000
Morrumbala,23 000 ,17 000 , 30 000
Morrumbene,10 000 ,7300 , 13 000
Morrupula,6000 ,3900 , 8700
Mossuril,6400 ,4200 , 9500
Mossurize,9400 ,7200 , 12 000
Muanza,2100 ,1300 , 3200
Muecate,5700 ,3800 , 8100
Mueda,23 000 ,18 000 , 28 000
Muembe,1400 ,<1000 , 2000
Muidumbe,15 000 ,11 000 , 20 000
Mulevala,7100 ,5100 , 9400
Mutarara,5200 ,3500 , 7300
Mágoè,4200 ,3000 , 5600
Nacala,23 000 ,17 000 , 30 000
Nacala-a-Velha,5500 ,3500 , 8100
Nacarôa,5800 ,3800 , 8300
Namaacha,10 000 ,7700 , 13 000
Namacurra,38 000 ,32 000 , 45 000
Namarói,5300 ,3700 , 7300
Nampula,58 000 ,51 000 , 68 000
Namuno,16 000 ,11 000 , 23 000
Nangade,6200 ,4200 , 8900
Ngaúma,3000 ,1900 , 4200
Nhamatanda,26 000 ,20 000 , 33 000
Nhlamankulu,20 000 ,17 000 , 24 000
Nicoadala,29 000 ,22 000 , 36 000
Nipepe,1500 ,<1000 , 2200
Palma,4200 ,2700 , 6100
Panda,2900 ,2200 , 3700
Pebane,29 000 ,23 000 , 34 000
Pemba,19 000 ,17 000 , 23 000
Quelimane,73 000 ,66 000 , 81 000
Quissanga,2800 ,1700 , 4000
Rapale,5900 ,3900 , 8500
Ribáuè,11 000 ,7600 , 16 000
Sanga,2800 ,1800 , 4000
Sussendenga,10 000 ,8000 , 13 000
Tambara,3000 ,2100 , 4100
Tete,28 000 ,23 000 , 33 000
Tsangano,3100 ,1900 , 4800
Vanduzi,8900 ,6800 , 12 000
Vilankulo,15 000 ,12 000 , 19 000
Xai-Xai,26 000 ,21 000 , 31 000
Zavala,12 000 ,9300 , 16 000
Zumbu,1300 ,<1000 , 2000
National,2 200 000 ,1 800 000,2 800 000
