States,2019,2019_lower, 2019_upper
Rwampara,1.96 ,1.38 , <0.01
Serere,1.02 ,0.73 , <0.01
Sheema,3.16 ,2.20 , <0.01
Sironko,1.34 ,0.94 , <0.01
Soroti,1.89 ,1.47 , <0.01
Ssembabule,2.13 ,1.45 , <0.01
Tororo,2.40 ,1.89 , <0.01
Wakiso,3.21 ,2.76 , <0.01
Yumbe,0.50 ,0.35 , <0.01
Zombo,1.57 ,1.07 , <0.01
National,2.61 ,2.08,3.50
