States,2019,2019_lower, 2019_upper
Macossa,1100 ,<1000 , 1600
Maganja da Costa,11 000 ,8100 , 14 000
Magude,8100 ,6600 , 9800
Majune,<1000 ,<500 , <1000
Malema,3300 ,2200 , 4700
Mandimba,4800 ,3600 , 6600
Mandlakazi,8400 ,6600 , 10 000
Manhiça,28 000 ,25 000 , 33 000
Manica,9200 ,7700 , 11 000
Mapai,1600 ,1300 , 2000
Marara,1700 ,1100 , 2600
Marracuene,22 000 ,19 000 , 27 000
Marromeu,8700 ,6700 , 11 000
Marrupa,1500 ,1000 , 2100
Marávia,1100 ,<1000 , 1500
Maríngué,2000 ,1300 , 2900
Massangena,1100 ,<1000 , 1500
Massinga,12 000 ,9400 , 14 000
Massingir,2100 ,1500 , 2800
Matola,89 000 ,83 000 , 96 000
Matutuíne,5700 ,4300 , 7300
Mavago,<1000 ,<500 , 1000
Maxixe,7000 ,5700 , 8600
Maúa,1600 ,1100 , 2300
Mecanhelas,4100 ,2800 , 5700
Meconta,6100 ,4100 , 8500
Mecubúri,2900 ,1900 , 4100
Mecufi,1400 ,<1000 , 2000
Mecula,<1000 ,<500 , 1100
Meluco,1400 ,<1000 , 2000
Memba,4200 ,2700 , 6200
Metarica,<1000 ,<500 , <1000
Metuge,2500 ,1700 , 3600
Milange,15 000 ,11 000 , 20 000
Moamba,11 000 ,8500 , 13 000
Moatize,8400 ,6800 , 10 000
Mocuba,23 000 ,19 000 , 27 000
Mocubela,9700 ,6900 , 13 000
Mocímboa da Praia,5100 ,3700 , 6800
Mogincual,1100 ,<1000 , 1700
Mogovolas,5900 ,4000 , 8400
Molumbo,5400 ,3700 , 7700
Moma,9200 ,6600 , 13 000
Monapo,9200 ,6500 , 13 000
Montepuez,8300 ,6000 , 11 000
Mopeia,5900 ,4100 , 8200
Morrumbala,11 000 ,8600 , 15 000
Morrumbene,5200 ,3900 , 6900
Morrupula,2700 ,1800 , 3900
Mossuril,3000 ,1900 , 4400
Mossurize,4900 ,3900 , 6200
Muanza,1000 ,<1000 , 1500
Muecate,2600 ,1700 , 3800
Mueda,11 000 ,9200 , 13 000
Muembe,<1000 ,<500 , 1000
Muidumbe,7100 ,5100 , 9400
Mulevala,3500 ,2500 , 4700
Mutarara,2400 ,1600 , 3400
Mágoè,2000 ,1500 , 2600
Nacala,11 000 ,8300 , 15 000
Nacala-a-Velha,2600 ,1600 , 3800
Nacarôa,2700 ,1700 , 3900
Namaacha,5200 ,3900 , 6600
Namacurra,21 000 ,18 000 , 25 000
Namarói,2500 ,1800 , 3500
Nampula,29 000 ,25 000 , 33 000
Namuno,8200 ,5600 , 12 000
Nangade,3000 ,2000 , 4300
Ngaúma,1500 ,<1000 , 2200
Nhamatanda,13 000 ,9600 , 16 000
Nhlamankulu,11 000 ,9700 , 12 000
Nicoadala,15 000 ,12 000 , 19 000
Nipepe,<1000 ,<1000 , 1100
Palma,1900 ,1200 , 2700
Panda,1500 ,1100 , 1800
Pebane,15 000 ,12 000 , 17 000
Pemba,10 000 ,8900 , 12 000
Quelimane,37 000 ,35 000 , 40 000
Quissanga,1400 ,<1000 , 2000
Rapale,2800 ,1800 , 3900
Ribáuè,5600 ,3700 , 8000
Sanga,1400 ,<1000 , 2000
Sussendenga,5100 ,3900 , 6300
Tambara,1500 ,1100 , 2100
Tete,11 000 ,8900 , 13 000
Tsangano,1500 ,<1000 , 2200
Vanduzi,4300 ,3300 , 5600
Vilankulo,8100 ,6700 , 9700
Xai-Xai,13 000 ,10 000 , 16 000
Zavala,6500 ,4900 , 8300
Zumbu,<1000 ,<500 , <1000
National,1 100 000 ,920 000,1 400 000
