States,2019,2019_lower, 2019_upper
Montepuez,9.76 ,6.19 , 0.01
Mopeia,13.29 ,8.49 , 0.02
Morrumbala,10.42 ,6.81 , 0.02
Morrumbene,9.54 ,6.39 , 0.01
Morrupula,6.90 ,4.01 , 0.01
Mossuril,7.83 ,4.61 , 0.01
Mossurize,3.76 ,2.39 , <0.01
Muanza,9.76 ,5.42 , 0.02
Muecate,8.46 ,4.88 , 0.01
Mueda,16.86 ,11.85 , 0.02
Muembe,5.46 ,3.02 , <0.01
Muidumbe,28.09 ,15.57 , 0.04
Mulevala,10.40 ,6.31 , 0.02
Mutarara,1.87 ,1.08 , <0.01
Mágoè,2.41 ,1.44 , <0.01
Nacala,12.98 ,7.99 , 0.02
Nacala-a-Velha,8.54 ,4.73 , 0.01
Nacarôa,8.03 ,4.72 , 0.01
Namaacha,31.20 ,20.91 , 0.04
Namacurra,23.47 ,17.78 , 0.03
Namarói,5.07 ,3.01 , <0.01
Nampula,10.00 ,7.71 , 0.01
Namuno,12.49 ,8.02 , 0.02
Nangade,12.06 ,7.16 , 0.02
Ngaúma,5.14 ,2.86 , <0.01
Nhamatanda,14.11 ,9.28 , 0.02
Nhlamankulu,7.08 ,5.54 , <0.01
Nicoadala,22.72 ,15.50 , 0.03
Nipepe,5.32 ,3.00 , <0.01
Palma,9.17 ,4.84 , 0.02
Panda,8.27 ,5.57 , 0.01
Pebane,15.21 ,11.21 , 0.02
Pemba,10.44 ,7.39 , 0.01
Quelimane,21.85 ,17.89 , 0.03
Quissanga,10.86 ,6.15 , 0.02
Rapale,7.29 ,4.31 , 0.01
Ribáuè,10.25 ,6.15 , 0.02
Sanga,6.61 ,4.12 , 0.01
Sussendenga,5.83 ,3.87 , <0.01
Tambara,6.68 ,4.07 , 0.01
Tete,5.78 ,4.67 , <0.01
Tsangano,0.93 ,0.51 , <0.01
Vanduzi,8.22 ,5.72 , 0.01
Vilankulo,11.23 ,8.02 , 0.01
Xai-Xai,10.98 ,8.35 , 0.01
Zavala,10.90 ,7.25 , 0.02
Zumbu,1.16 ,0.61 , <0.01
National,10.53 ,6.38,16.78
