States,2019,2019_lower, 2019_upper
Kyotera,4.0 ,3.0 , 5.1
Lamwo,2.7 ,1.8 , 4.1
Lira,2.7 ,1.9 , 3.7
Luuka,1.0 ,0.7 , 1.3
Luwero,2.8 ,2.3 , 3.4
Lwengo,3.1 ,2.4 , 4.0
Lyantonde,3.5 ,2.3 , 5.1
Madi Okollo,0.8 ,0.6 , 1.2
Manafwa,0.9 ,0.7 , 1.1
Maracha,0.5 ,0.3 , 0.7
Masaka,4.0 ,3.0 , 5.2
Masindi,1.9 ,1.3 , 2.7
Mayuge,1.5 ,1.1 , 1.9
Mbale,1.4 ,1.2 , 1.8
Mbarara,5.5 ,4.3 , 6.7
Mitooma,2.0 ,1.6 , 2.5
Mityana,2.3 ,1.6 , 3.1
Moroto,0.7 ,0.5 , 0.9
Moyo,0.8 ,0.6 , 1.1
Mpigi,3.3 ,2.6 , 4.1
Mubende,2.1 ,1.6 , 2.7
Mukono,2.3 ,1.9 , 2.8
Nabilatuk,<0.1 ,<0.1 , 0.1
Nakapiripirit,0.5 ,0.4 , 0.6
Nakaseke,2.4 ,1.8 , 3.1
Nakasongola,1.9 ,1.4 , 2.4
Namayingo,2.3 ,1.8 , 2.9
Namisindwa,0.6 ,0.5 , 0.8
Namutumba,0.7 ,0.6 , 0.9
Napak,0.5 ,0.3 , 0.6
Nebbi,1.3 ,0.9 , 1.9
Ngora,1.0 ,0.6 , 1.5
Ntoroko,1.6 ,1.2 , 2.1
Ntungamo,1.9 ,1.5 , 2.4
Nwoya,1.6 ,1.2 , 2.1
Obongi,0.7 ,0.4 , 1.0
Omoro,2.6 ,1.8 , 3.5
Otuke,2.0 ,1.4 , 3.0
Oyam,2.5 ,1.9 , 3.3
Pader,3.1 ,2.0 , 4.4
Pakwach,1.6 ,1.2 , 2.1
Pallisa,0.6 ,0.5 , 0.8
Rakai,2.0 ,1.5 , 2.6
Rubanda,0.7 ,0.4 , 1.1
Rubirizi,3.1 ,2.1 , 4.4
Rukiga,1.7 ,1.1 , 2.4
Rukungiri,2.2 ,1.6 , 3.0
Rwampara,1.6 ,1.2 , 2.1
Serere,0.9 ,0.7 , 1.3
Sheema,2.9 ,2.0 , 4.0
Sironko,1.0 ,0.8 , 1.3
Soroti,1.8 ,1.4 , 2.2
Ssembabule,1.8 ,1.2 , 2.6
Tororo,2.1 ,1.7 , 2.5
Wakiso,2.8 ,2.4 , 3.2
Yumbe,0.4 ,0.3 , 0.6
Zombo,1.4 ,1.0 , 1.9
National,2.0 ,1.3,2.8
